ID,sample_name,sample_measured_value,uncertainty,uncertainty_unit,number_of_measurements
charleux2014a_tio2-BHVO-1,BHVO-1,2.6,,,
charleux2014a_fe2o3-BHVO-1,BHVO-1,12.1,,,
charleux2014a_cao-BHVO-1,BHVO-1,10.8,,,
charleux2014a_mno-BHVO-1,BHVO-1,0.16,,,
charleux2014a_k2o-BHVO-1,BHVO-1,0.5,,,
charleux2014a_cr-BHVO-1,BHVO-1,257,,,
charleux2014a_ni-BHVO-1,BHVO-1,125,,,
charleux2014a_cu-BHVO-1,BHVO-1,139,,,
charleux2014a_zn-BHVO-1,BHVO-1,105,,,
charleux2014a_rb-BHVO-1,BHVO-1,9,,,
charleux2014a_sr-BHVO-1,BHVO-1,392,,,
charleux2014a_zr-BHVO-1,BHVO-1,175,,,
charleux2014a_nb-BHVO-1,BHVO-1,18,,,
charleux2014b_tio2-BHVO-1,BHVO-1,2.7,,,
charleux2014b_fe2o3-BHVO-1,BHVO-1,12.3,,,
charleux2014b_cao-BHVO-1,BHVO-1,11.6,,,
charleux2014b_mno-BHVO-1,BHVO-1,0.17,,,
charleux2014b_k2o-BHVO-1,BHVO-1,0.5,,,
charleux2014b_v-BHVO-1,BHVO-1,351,,,
charleux2014b_cr-BHVO-1,BHVO-1,248,,,
charleux2014b_ni-BHVO-1,BHVO-1,126,,,
charleux2014b_cu-BHVO-1,BHVO-1,140,,,
charleux2014b_zn-BHVO-1,BHVO-1,101,,,
charleux2014b_rb-BHVO-1,BHVO-1,10,,,
charleux2014b_sr-BHVO-1,BHVO-1,395,,,
charleux2014b_y-BHVO-1,BHVO-1,29,,,
charleux2014b_zr-BHVO-1,BHVO-1,180,,,
charleux2014b_nb-BHVO-1,BHVO-1,21,,,
charleux2014b_pb-BHVO-1,BHVO-1,2,,,
charleux2014c_sio2-BHVO-1,BHVO-1,50,,,
charleux2014c_tio2-BHVO-1,BHVO-1,2.7,,,
charleux2014c_al2o3-BHVO-1,BHVO-1,14,,,
charleux2014c_fe2o3-BHVO-1,BHVO-1,12.7,,,
charleux2014c_cao-BHVO-1,BHVO-1,11.1,,,
charleux2014c_mgo-BHVO-1,BHVO-1,7,,,
charleux2014c_mno-BHVO-1,BHVO-1,0.16,,,
charleux2014c_k2o-BHVO-1,BHVO-1,0.6,,,
charleux2014c_na2o-BHVO-1,BHVO-1,2,,,
charleux2014c_v-BHVO-1,BHVO-1,370,,,
charleux2014c_ni-BHVO-1,BHVO-1,86,,,
charleux2014c_cu-BHVO-1,BHVO-1,144,,,
charleux2014c_zn-BHVO-1,BHVO-1,80,,,
charleux2014c_rb-BHVO-1,BHVO-1,11,,,
charleux2014c_sr-BHVO-1,BHVO-1,398,,,
charleux2014c_y-BHVO-1,BHVO-1,27,,,
charleux2014c_zr-BHVO-1,BHVO-1,191,,,
charleux2014c_nb-BHVO-1,BHVO-1,20,,,
charleux2014c_ba-BHVO-1,BHVO-1,136,,,
charleux2014c_pb-BHVO-1,BHVO-1,0,,,
clark2014a_ti-ANU9000,ANU9000,,,,
clark2014a_mn-ANU9000,ANU9000,,,,
clark2014a_fe-ANU9000,ANU9000,,,,
clark2014a_rb-ANU9000,ANU9000,,,,
clark2014a_sr-ANU9000,ANU9000,,,,
clark2014a_y-ANU9000,ANU9000,,,,
clark2014a_zr-ANU9000,ANU9000,,,,
clark2014a_nb-ANU9000,ANU9000,,,,
clark2014c_sio2-ANU9000,ANU9000,,,,
clark2014c_tio2-ANU9000,ANU9000,,,,
clark2014c_al2o3-ANU9000,ANU9000,,,,
clark2014c_fe2o3-ANU9000,ANU9000,,,,
clark2014c_cao-ANU9000,ANU9000,,,,
clark2014c_mgo-ANU9000,ANU9000,,,,
clark2014c_mno-ANU9000,ANU9000,,,,
clark2014c_k2o-ANU9000,ANU9000,,,,
clark2014c_na2o-ANU9000,ANU9000,,,,
clark2014d_ca-ANU9000,ANU9000,,,,
clark2014d_sc-ANU9000,ANU9000,6.5161419121,0.7429735647,ppm,16
clark2014d_ti-ANU9000,ANU9000,1626.3033220975,45.7486055188,ppm,16
clark2014d_v-ANU9000,ANU9000,5.6567110705,0.0839617809,ppm,16
clark2014d_cr-ANU9000,ANU9000,1.1261500921,0.5466674067,ppm,16
clark2014d_mn-ANU9000,ANU9000,454.0751654452,13.7249237415,ppm,16
clark2014d_ni-ANU9000,ANU9000,,,,
clark2014d_cu-ANU9000,ANU9000,3.0651701837,0.2128769118,ppm,16
clark2014d_zn-ANU9000,ANU9000,,,,
clark2014d_ga-ANU9000,ANU9000,,,,
clark2014d_as-ANU9000,ANU9000,6.8262635445,0.6869616743,ppm,16
clark2014d_rb-ANU9000,ANU9000,51.5006471916,1.7649978796,ppm,16
clark2014d_sr-ANU9000,ANU9000,169.7586899956,7.4894610592,ppm,16
clark2014d_y-ANU9000,ANU9000,17.7763654738,0.7076961125,ppm,16
clark2014d_zr-ANU9000,ANU9000,119.0804474042,4.6336867751,ppm,16
clark2014d_nb-ANU9000,ANU9000,2.2260211525,0.0446064289,ppm,16
clark2014d_mo-ANU9000,ANU9000,3.0628242223,0.0573287983,ppm,16
clark2014d_sn-ANU9000,ANU9000,0.8587710114,0.1477157405,ppm,16
clark2014d_cs-ANU9000,ANU9000,1.4907417374,0.0605722796,ppm,16
clark2014d_ba-ANU9000,ANU9000,465.0402698094,25.0088259846,ppm,16
clark2014d_la-ANU9000,ANU9000,11.3070570163,0.4994866997,ppm,16
clark2014d_ce-ANU9000,ANU9000,24.2654466265,1.0325397614,ppm,16
clark2014d_pr-ANU9000,ANU9000,3.0045948643,0.1513643079,ppm,16
clark2014d_nd-ANU9000,ANU9000,11.3506443794,0.5575255387,ppm,16
clark2014d_sm-ANU9000,ANU9000,2.7105884446,0.126285454,ppm,16
clark2014d_eu-ANU9000,ANU9000,0.5965806318,0.0300837264,ppm,16
clark2014d_gd-ANU9000,ANU9000,2.6818377995,0.1172712333,ppm,16
clark2014d_tb-ANU9000,ANU9000,0.4154767308,0.0205915702,ppm,16
clark2014d_dy-ANU9000,ANU9000,2.8377736385,0.12435803,ppm,16
clark2014d_ho-ANU9000,ANU9000,,,,
clark2014d_er-ANU9000,ANU9000,1.9703795863,0.0886718898,ppm,16
clark2014d_tm-ANU9000,ANU9000,0.3097155324,0.014647295,ppm,16
clark2014d_yb-ANU9000,ANU9000,2.2630332353,0.1032148649,ppm,16
clark2014d_lu-ANU9000,ANU9000,0.3583777817,0.0176324895,ppm,16
clark2014d_hf-ANU9000,ANU9000,,,,
clark2014d_ta-ANU9000,ANU9000,0.1428283267,0.0109818065,ppm,16
clark2014d_pb-ANU9000,ANU9000,9.4777349098,0.4426935185,ppm,16
clark2014d_th-ANU9000,ANU9000,2.458455484,0.165169256,ppm,16
clark2014d_u-ANU9000,ANU9000,1.5756036112,0.0816334243,ppm,16
clark2014b_sio2-ANU9000,ANU9000,,,,
clark2014b_tio2-ANU9000,ANU9000,,,,
clark2014b_al2o3-ANU9000,ANU9000,,,,
clark2014b_fe2o3-ANU9000,ANU9000,,,,
clark2014b_cao-ANU9000,ANU9000,,,,
clark2014b_mgo-ANU9000,ANU9000,,,,
clark2014b_mno-ANU9000,ANU9000,,,,
clark2014b_k2o-ANU9000,ANU9000,,,,
clark2014b_na2o-ANU9000,ANU9000,,,,
clark2014b_p2o5-ANU9000,ANU9000,,,,
clark2014d_be-ANU9000,ANU9000,,,,
clark2014d_ge-ANU9000,ANU9000,,,,
clark2014d_ag-ANU9000,ANU9000,,,,
clark2014d_cd-ANU9000,ANU9000,,,,
clark2014d_in-ANU9000,ANU9000,,,,
clark2014d_sb-ANU9000,ANU9000,,,,
clark2014d_bi-ANU9000,ANU9000,,,,
clark2014c_p2o5-ANU9000,ANU9000,,,,
collerson2007a_sio2-BCR-2,BCR-2,54.77,0.11,%,
collerson2007a_tio2-BCR-2,BCR-2,2.38,0.11,%,
collerson2007a_al2o3-BCR-2,BCR-2,13.53,0.17,%,
collerson2007a_feo-BCR-2,BCR-2,10.59,0.19,%,
collerson2007a_cao-BCR-2,BCR-2,7.18,0.05,%,
collerson2007a_mgo-BCR-2,BCR-2,3.63,0.03,%,
collerson2007a_mno-BCR-2,BCR-2,0.2,0.001,%,
collerson2007a_k2o-BCR-2,BCR-2,1.81,0.03,%,
collerson2007a_na2o-BCR-2,BCR-2,3.21,0.08,%,
collerson2007a_p2o5-BCR-2,BCR-2,0.39,0.0005,%,
collerson2007b_li-BHVO-1,BHVO-1,4.7,1.3,%,254
collerson2007b_li-BCR-21,BCR-21,9.16,0.85,%,254
collerson2007b_li-W-2,W-2,9.16,0.85,%,254
collerson2007b_be-BHVO-1,BHVO-1,0.91,2.3,%,254
collerson2007b_be-BCR-21,BCR-21,0.62,9.8,%,254
collerson2007b_be-W-2,W-2,0.62,9.8,%,254
collerson2007b_sc-BHVO-1,BHVO-1,31.87,1.67,%,254
collerson2007b_sc-BCR-21,BCR-21,36.07,1.78,%,254
collerson2007b_sc-W-2,W-2,36.07,1.78,%,254
collerson2007b_v-BHVO-1,BHVO-1,310,1.38,%,254
collerson2007b_v-BCR-21,BCR-21,262,1.18,%,254
collerson2007b_v-W-2,W-2,262,1.18,%,254
collerson2007b_cr-BHVO-1,BHVO-1,295.3,2.65,%,254
collerson2007b_cr-BCR-21,BCR-21,92.79,4.8,%,254
collerson2007b_cr-W-2,W-2,92.79,4.8,%,254
collerson2007b_co-BHVO-1,BHVO-1,45.06,1.4,%,254
collerson2007b_co-BCR-21,BCR-21,44.53,1.62,%,254
collerson2007b_co-W-2,W-2,44.53,1.62,%,254
collerson2007b_ni-BHVO-1,BHVO-1,116.6,3.91,%,254
collerson2007b_ni-BCR-21,BCR-21,69.99,6.71,%,254
collerson2007b_ni-W-2,W-2,69.99,6.71,%,254
collerson2007b_cu-BHVO-1,BHVO-1,140,5.8,%,254
collerson2007b_cu-BCR-21,BCR-21,103,15.69,%,254
collerson2007b_cu-W-2,W-2,103,15.69,%,254
collerson2007b_zn-BHVO-1,BHVO-1,105,5.41,%,254
collerson2007b_zn-BCR-21,BCR-21,77,3.45,%,254
collerson2007b_zn-W-2,W-2,77,3.45,%,254
collerson2007b_ga-BHVO-1,BHVO-1,21.1,1.17,%,254
collerson2007b_ga-BCR-21,BCR-21,17.42,1,%,254
collerson2007b_ga-W-2,W-2,17.42,1,%,254
collerson2007b_rb-BHVO-1,BHVO-1,9.31,0.83,%,254
collerson2007b_rb-BCR-21,BCR-21,19.8,1.01,%,254
collerson2007b_rb-W-2,W-2,19.8,1.01,%,254
collerson2007b_sr-BHVO-1,BHVO-1,396,0.55,%,254
collerson2007b_sr-BCR-21,BCR-21,195,0.51,%,254
collerson2007b_sr-W-2,W-2,195,0.51,%,254
collerson2007b_y-BHVO-1,BHVO-1,24.61,0.8,%,254
collerson2007b_y-BCR-21,BCR-21,20.11,0.88,%,254
collerson2007b_y-W-2,W-2,20.11,0.88,%,254
collerson2007b_zr-BHVO-1,BHVO-1,170,1.4,%,254
collerson2007b_zr-BCR-21,BCR-21,87.87,0.91,%,254
collerson2007b_zr-W-2,W-2,87.87,0.91,%,254
collerson2007b_nb-BHVO-1,BHVO-1,18.48,1,%,254
collerson2007b_nb-BCR-21,BCR-21,7.28,0.95,%,254
collerson2007b_nb-W-2,W-2,7.28,0.95,%,254
collerson2007b_sn-BHVO-1,BHVO-1,2.25,14.77,%,254
collerson2007b_sn-BCR-21,BCR-21,1.95,7.99,%,254
collerson2007b_sn-W-2,W-2,1.95,7.99,%,254
collerson2007b_cs-BHVO-1,BHVO-1,0.097,2.26,%,254
collerson2007b_cs-BCR-21,BCR-21,0.89,1.1,%,254
collerson2007b_cs-W-2,W-2,0.89,1.1,%,254
collerson2007b_ba-BHVO-1,BHVO-1,132,0.76,%,254
collerson2007b_ba-BCR-21,BCR-21,170,0.43,%,254
collerson2007b_ba-W-2,W-2,170,0.43,%,254
collerson2007b_la-BHVO-1,BHVO-1,15.43,0.76,%,254
collerson2007b_la-BCR-21,BCR-21,10.52,0.98,%,254
collerson2007b_la-W-2,W-2,10.52,0.98,%,254
collerson2007b_ce-BHVO-1,BHVO-1,38.25,0.69,%,254
collerson2007b_ce-BCR-21,BCR-21,23.22,0.66,%,254
collerson2007b_ce-W-2,W-2,23.22,0.66,%,254
collerson2007b_pr-BHVO-1,BHVO-1,5.46,0.68,%,254
collerson2007b_pr-BCR-21,BCR-21,3.03,0.69,%,254
collerson2007b_pr-W-2,W-2,3.03,0.69,%,254
collerson2007b_nd-BHVO-1,BHVO-1,24.73,0.61,%,254
collerson2007b_nd-BCR-21,BCR-21,12.91,0.54,%,254
collerson2007b_nd-W-2,W-2,12.91,0.54,%,254
collerson2007b_sm-BHVO-1,BHVO-1,6.13,0.89,%,254
collerson2007b_sm-BCR-21,BCR-21,3.27,0.75,%,254
collerson2007b_sm-W-2,W-2,3.27,0.75,%,254
collerson2007b_eu-BHVO-1,BHVO-1,2.07,0.92,%,254
collerson2007b_eu-BCR-21,BCR-21,1.09,0.73,%,254
collerson2007b_eu-W-2,W-2,1.09,0.73,%,254
collerson2007b_gd-BHVO-1,BHVO-1,6.29,0.79,%,254
collerson2007b_gd-BCR-21,BCR-21,0.62,0.86,%,254
collerson2007b_gd-W-2,W-2,0.62,0.86,%,254
collerson2007b_tb-BHVO-1,BHVO-1,0.95,0.93,%,254
collerson2007b_tb-BCR-21,BCR-21,3.71,0.82,%,254
collerson2007b_tb-W-2,W-2,3.71,0.82,%,254
collerson2007b_dy-BHVO-1,BHVO-1,5.3,0.89,%,254
collerson2007b_dy-BCR-21,BCR-21,3.81,1.02,%,254
collerson2007b_dy-W-2,W-2,3.81,1.02,%,254
collerson2007b_ho-BHVO-1,BHVO-1,1.01,0.85,%,254
collerson2007b_ho-BCR-21,BCR-21,0.8,0.97,%,254
collerson2007b_ho-W-2,W-2,0.8,0.97,%,254
collerson2007b_er-BHVO-1,BHVO-1,2.53,0.96,%,254
collerson2007b_er-BCR-21,BCR-21,2.22,1.01,%,254
collerson2007b_er-W-2,W-2,2.22,1.01,%,254
collerson2007b_tm-BHVO-1,BHVO-1,0.34,1.22,%,254
collerson2007b_tm-BCR-21,BCR-21,0.33,1.43,%,254
collerson2007b_tm-W-2,W-2,0.33,1.43,%,254
collerson2007b_yb-BHVO-1,BHVO-1,2.01,1.01,%,254
collerson2007b_yb-BCR-21,BCR-21,2.06,0.92,%,254
collerson2007b_yb-W-2,W-2,2.06,0.92,%,254
collerson2007b_lu-BHVO-1,BHVO-1,0.28,1.33,%,254
collerson2007b_lu-BCR-21,BCR-21,0.3,1.26,%,254
collerson2007b_lu-W-2,W-2,0.3,1.26,%,254
collerson2007b_hf-BHVO-1,BHVO-1,4.35,1.42,%,254
collerson2007b_hf-BCR-21,BCR-21,2.36,0.9,%,254
collerson2007b_hf-W-2,W-2,2.36,0.9,%,254
collerson2007b_ta-BHVO-1,BHVO-1,1.16,1.24,%,254
collerson2007b_ta-BCR-21,BCR-21,0.45,1.48,%,254
collerson2007b_ta-W-2,W-2,0.45,1.48,%,254
collerson2007b_w-BHVO-1,BHVO-1,0.2,3.82,%,254
collerson2007b_w-BCR-21,BCR-21,0.24,1.51,%,254
collerson2007b_w-W-2,W-2,0.24,1.51,%,254
collerson2007b_tl-BHVO-1,BHVO-1,0.04,5.49,%,254
collerson2007b_tl-BCR-21,BCR-21,0.09,,,254
collerson2007b_tl-W-2,W-2,0.09,,,254
collerson2007b_pb-BHVO-1,BHVO-1,2.02,4.14,%,254
collerson2007b_pb-BCR-21,BCR-21,7.53,9.88,%,254
collerson2007b_pb-W-2,W-2,7.53,9.88,%,254
collerson2007b_th-BHVO-1,BHVO-1,1.2,1.06,%,254
collerson2007b_th-BCR-21,BCR-21,2.1,0.47,%,254
collerson2007b_th-W-2,W-2,2.1,0.47,%,254
collerson2007b_u-BHVO-1,BHVO-1,0.43,1.27,%,254
collerson2007b_u-BCR-21,BCR-21,0.51,1.16,%,254
collerson2007b_u-W-2,W-2,0.51,1.16,%,254
collerson2007c_nd143nd144-Ames Nd,Ames Nd,0.511977,0.000011,2sigma,long-term reproducibility over 9 years
collerson2007c_sr87sr86-NBS SRM 987,NBS SRM 987,0.710251,0.000024,2sigma,long-term reproducibility over 9 years
collerson2007c_pb206pb204-NBS SRM 981,NBS SRM 981,16.9406,0.008,2sigma,6
collerson2007c_pb207pb204-NBS SRM 981,NBS SRM 981,15.4942,0.0097,2sigma,6
collerson2007c_pb208pb204-NBS SRM 981,NBS SRM 981,36.7177,0.0321,2sigma,6
collerson2007c_pb207pb206-NBS SRM 981,NBS SRM 981,0.91461,0.00018,2sigma,6
collerson2007c_pb208pb206-NBS SRM 981,NBS SRM 981,2.16746,0.00098,2sigma,6
fankhauser2009c_sc-BHVO-1,BHVO-1,32.1,,,
fankhauser2009c_v-BHVO-1,BHVO-1,310.3,,,
fankhauser2009c_cr-BHVO-1,BHVO-1,257.4,,,
fankhauser2009c_ni-BHVO-1,BHVO-1,115.1,,,
fankhauser2009c_cu-BHVO-1,BHVO-1,136,,,
fankhauser2009c_zn-BHVO-1,BHVO-1,116.4,,,
fankhauser2009c_ga-BHVO-1,BHVO-1,22,,,
fankhauser2009c_as-BHVO-1,BHVO-1,<5,,,
fankhauser2009c_rb-BHVO-1,BHVO-1,13.7,,,
fankhauser2009c_sr-BHVO-1,BHVO-1,318.9,,,
fankhauser2009c_y-BHVO-1,BHVO-1,25.5,,,
fankhauser2009c_zr-BHVO-1,BHVO-1,182.5,,,
fankhauser2009c_nb-BHVO-1,BHVO-1,19.3,,,
fankhauser2009c_ba-BHVO-1,BHVO-1,129.8,,,
fankhauser2009c_la-BHVO-1,BHVO-1,16.2,,,
fankhauser2009c_ce-BHVO-1,BHVO-1,36.4,,,
fankhauser2009c_nd-BHVO-1,BHVO-1,21.6,,,
fankhauser2009c_pb-BHVO-1,BHVO-1,2,,,
fankhauser2009c_th-BHVO-1,BHVO-1,1,,,
hermann2017a_sio2-JB-2,JB-2,47.0452697065,0.4120647945,%,10
hermann2017a_sio2-AC-E,AC-E,62.8680825146,0.7310061209,%,10
hermann2017a_sio2-WSE,WSE,50.0068852636,0.7629064971,%,10
hermann2017a_tio2-JB-2,JB-2,2.3934891563,0.7193174961,%,10
hermann2017a_tio2-AC-E,AC-E,0.0919444672,1.0831852857,%,10
hermann2017a_tio2-WSE,WSE,1.7447889564,1.341409497,%,10
hermann2017a_al2o3-JB-2,JB-2,15.9981378913,0.7970419286,%,10
hermann2017a_al2o3-AC-E,AC-E,12.9148306586,1.3754685201,%,10
hermann2017a_al2o3-WSE,WSE,16.1677963916,1.3381057423,%,10
hermann2017a_fe2o3-JB-2,JB-2,12.0608898148,0.9504209347,%,10
hermann2017a_fe2o3-AC-E,AC-E,2.3360199775,1.3159872244,%,10
hermann2017a_fe2o3-WSE,WSE,9.7498227699,1.657341627,%,10
hermann2017a_cao-JB-2,JB-2,9.687434396,3.9025234804,%,10
hermann2017a_cao-AC-E,AC-E,0.2445389952,22.7693818966,%,10
hermann2017a_cao-WSE,WSE,10.9794329272,4.8976629339,%,10
hermann2017a_mgo-JB-2,JB-2,6.3517293837,1.2871865649,%,10
hermann2017a_mgo-AC-E,AC-E,0.015274925,15.0761745006,%,10
hermann2017a_mgo-WSE,WSE,7.4300202575,1.3404172739,%,10
hermann2017a_mno-JB-2,JB-2,0.1900481435,1.2166568015,%,10
hermann2017a_mno-AC-E,AC-E,0.0538499115,4.5425421009,%,10
hermann2017a_mno-WSE,WSE,0.1728145667,2.0959750682,%,10
hermann2017a_k2o-JB-2,JB-2,1.6787103236,2.6372260915,%,10
hermann2017a_k2o-AC-E,AC-E,3.99007801,3.6217700434,%,10
hermann2017a_k2o-WSE,WSE,0.4133787803,5.7614181903,%,10
hermann2017a_na2o-JB-2,JB-2,3.8753607484,3.1594673999,%,10
hermann2017a_na2o-AC-E,AC-E,5.8326468343,4.1258337887,%,10
hermann2017a_na2o-WSE,WSE,3.2666465149,4.6823268467,%,10
hermann2017a_p2o5-JB-2,JB-2,0.6580443864,1.5343443748,%,10
hermann2017a_p2o5-AC-E,AC-E,0.0128412677,14.7098088434,%,10
hermann2017a_p2o5-WSE,WSE,0.2549823838,3.2859974299,%,10
hermann2017a_sc-JB-2,JB-2,21.7862404652,1.0769044138,%,10
hermann2017a_sc-AC-E,AC-E,0.0294702967,147.2951491532,%,10
hermann2017a_sc-WSE,WSE,37.9488373181,1.1692456472,%,10
hermann2017a_co-JB-2,JB-2,36.9747134276,2.6773331339,%,10
hermann2017a_co-AC-E,AC-E,<LD,0,%,10
hermann2017a_co-WSE,WSE,37.6710467243,2.9948819446,%,10
hermann2017a_rb-JB-2,JB-2,4.1798565441,46.990746454,%,10
hermann2017a_rb-AC-E,AC-E,137.7452812247,3.3415220419,%,10
hermann2017a_rb-WSE,WSE,22.1115874889,22.277360023,%,10
hermann2017a_sr-JB-2,JB-2,786.7079849524,1.7463083783,%,10
hermann2017a_sr-AC-E,AC-E,1.071870437,26.4398878222,%,10
hermann2017a_sr-WSE,WSE,222.7682241271,1.7399701472,%,10
hermann2017a_la-JB-2,JB-2,2.35,16.6940816038,%,10
hermann2017a_la-AC-E,AC-E,53.1,3.7592211416,%,10
hermann2017a_la-WSE,WSE,27,1.4363032844,%,10
hermann2017a_ce-JB-2,JB-2,6.76,20.5168382442,%,10
hermann2017a_ce-AC-E,AC-E,138.6,2.3257119868,%,10
hermann2017a_ce-WSE,WSE,61,2.553800174,%,10
hermann2017a_nd-JB-2,JB-2,6.63,7.3552622336,%,10
hermann2017a_nd-AC-E,AC-E,82.8,1.4097876681,%,10
hermann2017a_nd-WSE,WSE,33.4,2.1048038073,%,10
hermann2017a_sm-JB-2,JB-2,2.31,14.1102279659,%,10
hermann2017a_sm-AC-E,AC-E,21.78,2.3590693974,%,10
hermann2017a_sm-WSE,WSE,8.8,4.6739960047,%,10
hermann2017a_eu-JB-2,JB-2,0.86,9.8161897094,%,10
hermann2017a_eu-AC-E,AC-E,1.8,3.861254503,%,10
hermann2017a_eu-WSE,WSE,2.2,3.9956625159,%,10
hermann2017a_gd-JB-2,JB-2,3.28,5.7151366936,%,10
hermann2017a_gd-AC-E,AC-E,23.4,3.7901331907,%,10
hermann2017a_gd-WSE,WSE,7.2,7.801466383,%,10
hermann2017a_dy-JB-2,JB-2,3.73,2.3524349297,%,10
hermann2017a_dy-AC-E,AC-E,26.1,1.6995753208,%,10
hermann2017a_dy-WSE,WSE,6,2.9795967841,%,10
hermann2017a_er-JB-2,JB-2,2.6,21.8387942907,%,10
hermann2017a_er-AC-E,AC-E,15.93,2.516507482,%,10
hermann2017a_er-WSE,WSE,3.02,21.177312178,%,10
hermann2017a_yb-JB-2,JB-2,2.62,2.7650232099,%,10
hermann2017a_yb-AC-E,AC-E,15.66,1.4079126317,%,10
hermann2017a_yb-WSE,WSE,2.48,1.1237823319,%,10
hermann2017a_th-JB-2,JB-2,<LD,0,%,10
hermann2017a_th-AC-E,AC-E,16.65,2.7552203558,%,10
hermann2017a_th-WSE,WSE,3,15.0282496621,%,10
hermann2017b_sr87sr86-NBS 987 ,NBS 987 ,0.710248,0.000008,2sigma,3
hermann2017c_pb206pb204-NBS 981,NBS 981,16.9415,0.0052,2sigma,14
hermann2017c_pb207pb204-NBS 981,NBS 981,15.4924,0.002,2sigma,14
hermann2017c_pb208pb204-NBS 981,NBS 981,36.701,0.007,2sigma,14
kahn2008a_sio2-BHVO-2,BHVO-2,48,,,3
kahn2008a_tio2-BHVO-2,BHVO-2,2.9,,,3
kahn2008a_al2o3-BHVO-2,BHVO-2,13.5,,,3
kahn2008a_cao-BHVO-2,BHVO-2,11.9,,,3
kahn2008a_mgo-BHVO-2,BHVO-2,7.7,,,3
kahn2008a_k2o-BHVO-2,BHVO-2,0.6,,,3
kahn2008a_na2o-BHVO-2,BHVO-2,2.6,,,3
kahn2008a_v-BHVO-2,BHVO-2,339,,,3
kahn2008a_fe-BHVO-2,BHVO-2,8.5,,,3
kahn2008a_ni-BHVO-2,BHVO-2,99,,,3
kahn2008a_cu-BHVO-2,BHVO-2,109,,,3
kahn2008a_zn-BHVO-2,BHVO-2,95,,,3
kahn2008a_rb-BHVO-2,BHVO-2,12,,,3
kahn2008a_sr-BHVO-2,BHVO-2,366,,,3
kahn2008a_y-BHVO-2,BHVO-2,25,,,3
kahn2008a_zr-BHVO-2,BHVO-2,175,,,3
kahn2008a_nb-BHVO-2,BHVO-2,19,,,3
kahn2013a_sio2-BHVO-2,BHVO-2,48.5645789474,0.1765,%,19
kahn2013a_tio2-BHVO-2,BHVO-2,2.655,0.489,%,19
kahn2013a_al2o3-BHVO-2,BHVO-2,13.2981052632,0.492,%,19
kahn2013a_cao-BHVO-2,BHVO-2,10.9490526316,2.6085,%,19
kahn2013a_mgo-BHVO-2,BHVO-2,7.2436315789,0.0275,%,19
kahn2013a_k2o-BHVO-2,BHVO-2,0.5306842105,0.071,%,19
kahn2013a_v-BHVO-2,BHVO-2,346.9801578947,75.894,%,19
kahn2013a_ni-BHVO-2,BHVO-2,87.7732631579,5.772,ppm,19
kahn2013a_cu-BHVO-2,BHVO-2,119.3485789474,16.0355,ppm,19
kahn2013a_zn-BHVO-2,BHVO-2,96.1512105263,8.119,ppm,19
kahn2013a_rb-BHVO-2,BHVO-2,12.6332105263,3.341,ppm,19
kahn2013a_sr-BHVO-2,BHVO-2,380.6781052632,8.144,ppm,19
kahn2013a_y-BHVO-2,BHVO-2,26.5361578947,2.0035,ppm,19
kahn2013a_zr-BHVO-2,BHVO-2,186.7245263158,9.739,ppm,19
kahn2013a_nb-BHVO-2,BHVO-2,18.1821052632,3.52,ppm,19
kahn2013a_na2o-BHVO-2,BHVO-2,2.024375,32.899,%,8
kirch2015a_sio2-BHVO-2 (5-12.1),BHVO-2 (5-12.1),47.036,,,
kirch2015a_sio2-BHVO-2 (3-13.1),BHVO-2 (3-13.1),48.096,,,
kirch2015a_tio2-BHVO-2 (5-12.1),BHVO-2 (5-12.1),2.622,,,
kirch2015a_tio2-BHVO-2 (3-13.1),BHVO-2 (3-13.1),2.747,,,
kirch2015a_al2o3-BHVO-2 (5-12.1),BHVO-2 (5-12.1),13.315,,,
kirch2015a_al2o3-BHVO-2 (3-13.1),BHVO-2 (3-13.1),13.457,,,
kirch2015a_cao-BHVO-2 (5-12.1),BHVO-2 (5-12.1),10.497,,,
kirch2015a_cao-BHVO-2 (3-13.1),BHVO-2 (3-13.1),11.131,,,
kirch2015a_mgo-BHVO-2 (5-12.1),BHVO-2 (5-12.1),7.259,,,
kirch2015a_mgo-BHVO-2 (3-13.1),BHVO-2 (3-13.1),7.421,,,
kirch2015a_mno-BHVO-2 (5-12.1),BHVO-2 (5-12.1),1553.891,,,
kirch2015a_mno-BHVO-2 (3-13.1),BHVO-2 (3-13.1),1589.271,,,
kirch2015a_k2o-BHVO-2 (5-12.1),BHVO-2 (5-12.1),0.539,,,
kirch2015a_k2o-BHVO-2 (3-13.1),BHVO-2 (3-13.1),0.612,,,
kirch2015a_na2o-BHVO-2 (5-12.1),BHVO-2 (5-12.1),2.377,,,
kirch2015a_na2o-BHVO-2 (3-13.1),BHVO-2 (3-13.1),2.385,,,
kirch2015a_v-BHVO-2 (5-12.1),BHVO-2 (5-12.1),367.142,,,
kirch2015a_v-BHVO-2 (3-13.1),BHVO-2 (3-13.1),360.629,,,
kirch2015a_fe-BHVO-2 (5-12.1),BHVO-2 (5-12.1),8.659,,,
kirch2015a_fe-BHVO-2 (3-13.1),BHVO-2 (3-13.1),8.926,,,
kirch2015a_ni-BHVO-2 (5-12.1),BHVO-2 (5-12.1),80.906,,,
kirch2015a_ni-BHVO-2 (3-13.1),BHVO-2 (3-13.1),89.633,,,
