Source_ID,Sample_ID,scope
mcalister2019,mcalister2019_WM7,sample
ward1973,mcalister2019_WM7,artefact
mcalister2019,mcalister2019_WM8,sample
ward1973,mcalister2019_WM8,artefact
mcalister2019,mcalister2019_WM9,sample
ward1973,mcalister2019_WM9,artefact
mcalister2019,mcalister2019_2944,sample
ward1973,mcalister2019_2944,artefact
mcalister2019,mcalister2019_2948,sample
ward1973,mcalister2019_2948,artefact
mcalister2019,mcalister2019_GS-151,sample
ward1973,mcalister2019_GS-151,artefact
mcalister2019,mcalister2019_2173/1,sample
ward1973,mcalister2019_2173/1,artefact
mcalister2019,mcalister2019_2173a,sample
ward1973,mcalister2019_2173a,artefact
mcalister2019,mcalister2019_2173b,sample
ward1973,mcalister2019_2173b,artefact
mcalister2019,mcalister2019_2173c,sample
ward1973,mcalister2019_2173c,artefact
mcalister2019,mcalister2019_2569/1a,sample
ward1973,mcalister2019_2569/1a,artefact
mcalister2019,mcalister2019_2569/1b,sample
ward1973,mcalister2019_2569/1b,artefact
mcalister2019,mcalister2019_2948b,sample
ward1973,mcalister2019_2948b,artefact
mcalister2019,mcalister2019_31.10a,sample
ward1973,mcalister2019_31.10a,artefact
mcalister2019,mcalister2019_31.11a,sample
ward1973,mcalister2019_31.11a,artefact
mcalister2019,mcalister2019_31.11b,sample
ward1973,mcalister2019_31.11b,artefact
mcalister2019,mcalister2019_31.11c,sample
ward1973,mcalister2019_31.11c,artefact
mcalister2019,mcalister2019_31.11d,sample
ward1973,mcalister2019_31.11d,artefact
mcalister2019,mcalister2019_31.11e,sample
ward1973,mcalister2019_31.11e,artefact
mcalister2019,mcalister2019_31.11f,sample
ward1973,mcalister2019_31.11f,artefact
mcalister2019,mcalister2019_31.11g,sample
ward1973,mcalister2019_31.11g,artefact
mcalister2019,mcalister2019_31.11h,sample
ward1973,mcalister2019_31.11h,artefact
mcalister2019,mcalister2019_31.12a,sample
ward1973,mcalister2019_31.12a,artefact
mcalister2019,mcalister2019_31.12b,sample
ward1973,mcalister2019_31.12b,artefact
mcalister2019,mcalister2019_31.13a,sample
ward1973,mcalister2019_31.13a,artefact
mcalister2019,mcalister2019_31.13b,sample
ward1973,mcalister2019_31.13b,artefact
mcalister2019,mcalister2019_31.13c,sample
ward1973,mcalister2019_31.13c,artefact
mcalister2019,mcalister2019_31.13d,sample
ward1973,mcalister2019_31.13d,artefact
mcalister2019,mcalister2019_31.13e,sample
ward1973,mcalister2019_31.13e,artefact
mcalister2019,mcalister2019_31.13f,sample
ward1973,mcalister2019_31.13f,artefact
mcalister2019,mcalister2019_31.13g,sample
ward1973,mcalister2019_31.13g,artefact
mcalister2019,mcalister2019_31.13h,sample
ward1973,mcalister2019_31.13h,artefact
mcalister2019,mcalister2019_31.13i,sample
ward1973,mcalister2019_31.13i,artefact
mcalister2019,mcalister2019_31.13j,sample
ward1973,mcalister2019_31.13j,artefact
mcalister2019,mcalister2019_31.13k,sample
ward1973,mcalister2019_31.13k,artefact
mcalister2019,mcalister2019_31.13l,sample
ward1973,mcalister2019_31.13l,artefact
mcalister2019,mcalister2019_31.13m,sample
ward1973,mcalister2019_31.13m,artefact
mcalister2019,mcalister2019_31.13n,sample
ward1973,mcalister2019_31.13n,artefact
mcalister2019,mcalister2019_31.13o,sample
ward1973,mcalister2019_31.13o,artefact
mcalister2019,mcalister2019_31.14a,sample
ward1973,mcalister2019_31.14a,artefact
mcalister2019,mcalister2019_31.14b,sample
ward1973,mcalister2019_31.14b,artefact
mcalister2019,mcalister2019_31.7a,sample
ward1973,mcalister2019_31.7a,artefact
mcalister2019,mcalister2019_31.7b,sample
ward1973,mcalister2019_31.7b,artefact
mcalister2019,mcalister2019_31.8a,sample
ward1973,mcalister2019_31.8a,artefact
mcalister2019,mcalister2019_31.8b,sample
ward1973,mcalister2019_31.8b,artefact
mcalister2019,mcalister2019_31.8c,sample
ward1973,mcalister2019_31.8c,artefact
mcalister2019,mcalister2019_31.8d,sample
ward1973,mcalister2019_31.8d,artefact
mcalister2019,mcalister2019_31.9a,sample
ward1973,mcalister2019_31.9a,artefact
mcalister2019,mcalister2019_31.9b,sample
ward1973,mcalister2019_31.9b,artefact
mcalister2019,mcalister2019_GS-151/1,sample
ward1973,mcalister2019_GS-151/1,artefact
mcalister2019,mcalister2019_GS-160,sample
ward1973,mcalister2019_GS-160,artefact
mcalister2019,mcalister2019_GS-160/1,sample
ward1973,mcalister2019_GS-160/1,artefact
mcalister2019,mcalister2019_GS-167/1,sample
ward1973,mcalister2019_GS-167/1,artefact
mcalister2019,mcalister2019_GS-167/2,sample
ward1973,mcalister2019_GS-167/2,artefact
mcalister2019,mcalister2019_GS-167/3,sample
ward1973,mcalister2019_GS-167/3,artefact
mcalister2019,mcalister2019_GS-170/2,sample
ward1973,mcalister2019_GS-170/2,artefact
mcalister2019,mcalister2019_GS-193,sample
ward1973,mcalister2019_GS-193,artefact
mcalister2019,mcalister2019_GS-234,sample
ward1973,mcalister2019_GS-234,artefact
mcalister2019,mcalister2019_GS-234/2,sample
ward1973,mcalister2019_GS-234/2,artefact
mcalister2019,mcalister2019_GS-262,sample
ward1973,mcalister2019_GS-262,artefact
mcalister2019,mcalister2019_GS-264,sample
ward1973,mcalister2019_GS-264,artefact
mcalister2019,mcalister2019_GS-264a,sample
ward1973,mcalister2019_GS-264a,artefact
mcalister2019,mcalister2019_GS-268,sample
ward1973,mcalister2019_GS-268,artefact
mcalister2019,mcalister2019_GS-350,sample
ward1973,mcalister2019_GS-350,artefact
mcalister2019,mcalister2019_GS-352,sample
ward1973,mcalister2019_GS-352,artefact
mcalister2019,mcalister2019_1629,sample
ward1973,mcalister2019_1629,artefact
mcalister2019,mcalister2019_2562.1,sample
ward1973,mcalister2019_2562.1,artefact
mcalister2019,mcalister2019_2562.2,sample
ward1973,mcalister2019_2562.2,artefact
mcalister2019,mcalister2019_2565,sample
ward1973,mcalister2019_2565,artefact
mcalister2019,mcalister2019_2565.2,sample
ward1973,mcalister2019_2565.2,artefact
mcalister2019,mcalister2019_2950,sample
ward1973,mcalister2019_2950,artefact
mcalister2019,mcalister2019_1629a,sample
ward1973,mcalister2019_1629a,artefact
mcalister2019,mcalister2019_1629b,sample
ward1973,mcalister2019_1629b,artefact
mcalister2019,mcalister2019_1629c,sample
ward1973,mcalister2019_1629c,artefact
mcalister2019,mcalister2019_1629d,sample
ward1973,mcalister2019_1629d,artefact
mcalister2019,mcalister2019_1629e,sample
ward1973,mcalister2019_1629e,artefact
mcalister2019,mcalister2019_1687a,sample
ward1973,mcalister2019_1687a,artefact
mcalister2019,mcalister2019_1687b,sample
ward1973,mcalister2019_1687b,artefact
mcalister2019,mcalister2019_1687c,sample
ward1973,mcalister2019_1687c,artefact
mcalister2019,mcalister2019_17.14a,sample
ward1973,mcalister2019_17.14a,artefact
mcalister2019,mcalister2019_17.14b,sample
ward1973,mcalister2019_17.14b,artefact
mcalister2019,mcalister2019_17.15a,sample
ward1973,mcalister2019_17.15a,artefact
mcalister2019,mcalister2019_17.15b,sample
ward1973,mcalister2019_17.15b,artefact
mcalister2019,mcalister2019_17.16a,sample
ward1973,mcalister2019_17.16a,artefact
mcalister2019,mcalister2019_17.16b,sample
ward1973,mcalister2019_17.16b,artefact
mcalister2019,mcalister2019_17.16c,sample
ward1973,mcalister2019_17.16c,artefact
mcalister2019,mcalister2019_17.16d,sample
ward1973,mcalister2019_17.16d,artefact
mcalister2019,mcalister2019_17.16e,sample
ward1973,mcalister2019_17.16e,artefact
mcalister2019,mcalister2019_17.16f,sample
ward1973,mcalister2019_17.16f,artefact
mcalister2019,mcalister2019_17.16g,sample
ward1973,mcalister2019_17.16g,artefact
mcalister2019,mcalister2019_17.16h,sample
ward1973,mcalister2019_17.16h,artefact
mcalister2019,mcalister2019_17.16i,sample
ward1973,mcalister2019_17.16i,artefact
mcalister2019,mcalister2019_17.17a,sample
ward1973,mcalister2019_17.17a,artefact
mcalister2019,mcalister2019_17.17b,sample
ward1973,mcalister2019_17.17b,artefact
mcalister2019,mcalister2019_17.18a,sample
ward1973,mcalister2019_17.18a,artefact
mcalister2019,mcalister2019_17.18b,sample
ward1973,mcalister2019_17.18b,artefact
mcalister2019,mcalister2019_17.19a,sample
ward1973,mcalister2019_17.19a,artefact
mcalister2019,mcalister2019_17.19b,sample
ward1973,mcalister2019_17.19b,artefact
mcalister2019,mcalister2019_17.1a,sample
ward1973,mcalister2019_17.1a,artefact
mcalister2019,mcalister2019_17.1b,sample
ward1973,mcalister2019_17.1b,artefact
mcalister2019,mcalister2019_17.8a,sample
ward1973,mcalister2019_17.8a,artefact
mcalister2019,mcalister2019_17.8b,sample
ward1973,mcalister2019_17.8b,artefact
mcalister2019,mcalister2019_234.2a,sample
ward1973,mcalister2019_234.2a,artefact
mcalister2019,mcalister2019_234.2b,sample
ward1973,mcalister2019_234.2b,artefact
mcalister2019,mcalister2019_2562a,sample
ward1973,mcalister2019_2562a,artefact
mcalister2019,mcalister2019_2562b,sample
ward1973,mcalister2019_2562b,artefact
mcalister2019,mcalister2019_2562c,sample
ward1973,mcalister2019_2562c,artefact
mcalister2019,mcalister2019_2562d,sample
ward1973,mcalister2019_2562d,artefact
mcalister2019,mcalister2019_2562e,sample
ward1973,mcalister2019_2562e,artefact
mcalister2019,mcalister2019_2563.3a,sample
ward1973,mcalister2019_2563.3a,artefact
mcalister2019,mcalister2019_2563.3b,sample
ward1973,mcalister2019_2563.3b,artefact
mcalister2019,mcalister2019_2563.3c,sample
ward1973,mcalister2019_2563.3c,artefact
mcalister2019,mcalister2019_2565.2b,sample
ward1973,mcalister2019_2565.2b,artefact
mcalister2019,mcalister2019_2565.2c,sample
ward1973,mcalister2019_2565.2c,artefact
mcalister2019,mcalister2019_2950a,sample
ward1973,mcalister2019_2950a,artefact
mcalister2019,mcalister2019_2950b,sample
ward1973,mcalister2019_2950b,artefact
mcalister2019,mcalister2019_2950c,sample
ward1973,mcalister2019_2950c,artefact
mcalister2019,mcalister2019_2950d,sample
ward1973,mcalister2019_2950d,artefact
mcalister2019,mcalister2019_48.1a,sample
ward1973,mcalister2019_48.1a,artefact
mcalister2019,mcalister2019_48.1b,sample
ward1973,mcalister2019_48.1b,artefact
mcalister2019,mcalister2019_48.1c,sample
ward1973,mcalister2019_48.1c,artefact
mcalister2019,mcalister2019_48.1d,sample
ward1973,mcalister2019_48.1d,artefact
mcalister2019,mcalister2019_48.1e,sample
ward1973,mcalister2019_48.1e,artefact
mcalister2019,mcalister2019_48.1f,sample
ward1973,mcalister2019_48.1f,artefact
mcalister2019,mcalister2019_GS435,sample
ward1973,mcalister2019_GS435,artefact
mcalister2019,mcalister2019_GS556/1,sample
ward1973,mcalister2019_GS556/1,artefact
mcalister2019,mcalister2019_GS556/4,sample
ward1973,mcalister2019_GS556/4,artefact
mcalister2019,mcalister2019_GS557/1,sample
ward1973,mcalister2019_GS557/1,artefact
mcalister2019,mcalister2019_GS558/1,sample
ward1973,mcalister2019_GS558/1,artefact
mcalister2019,mcalister2019_GS561,sample
ward1973,mcalister2019_GS561,artefact
mcalister2019,mcalister2019_25.2g,sample
ward1973,mcalister2019_25.2g,artefact
mcalister2019,mcalister2019_25.2a,sample
ward1973,mcalister2019_25.2a,artefact
mcalister2019,mcalister2019_25.2b,sample
ward1973,mcalister2019_25.2b,artefact
mcalister2019,mcalister2019_25.2c,sample
ward1973,mcalister2019_25.2c,artefact
mcalister2019,mcalister2019_25.2d,sample
ward1973,mcalister2019_25.2d,artefact
mcalister2019,mcalister2019_25.2e,sample
ward1973,mcalister2019_25.2e,artefact
mcalister2019,mcalister2019_25.2f,sample
ward1973,mcalister2019_25.2f,artefact
mcalister2019,mcalister2019_25.3a,sample
ward1973,mcalister2019_25.3a,artefact
mcalister2019,mcalister2019_25.3b,sample
ward1973,mcalister2019_25.3b,artefact
mcalister2019,mcalister2019_25.3c,sample
ward1973,mcalister2019_25.3c,artefact
mcalister2019,mcalister2019_25.3d,sample
ward1973,mcalister2019_25.3d,artefact
mcalister2019,mcalister2019_25.3f,sample
ward1973,mcalister2019_25.3f,artefact
mcalister2019,mcalister2019_GW-373,sample
ward1973,mcalister2019_GW-373,artefact
mcalister2019,mcalister2019_47.2,sample
ward1973,mcalister2019_47.2,artefact
mcalister2019,mcalister2019_47.23,sample
ward1973,mcalister2019_47.23,artefact
mcalister2019,mcalister2019_47.1a,sample
ward1973,mcalister2019_47.1a,artefact
mcalister2019,mcalister2019_47.1b,sample
ward1973,mcalister2019_47.1b,artefact
mcalister2019,mcalister2019_47.1c,sample
ward1973,mcalister2019_47.1c,artefact
mcalister2019,mcalister2019_47.1d,sample
ward1973,mcalister2019_47.1d,artefact
mcalister2019,mcalister2019_47.1e,sample
ward1973,mcalister2019_47.1e,artefact
mcalister2019,mcalister2019_47.1f,sample
ward1973,mcalister2019_47.1f,artefact
mcalister2019,mcalister2019_47.1g,sample
ward1973,mcalister2019_47.1g,artefact
mcalister2019,mcalister2019_47.1h,sample
ward1973,mcalister2019_47.1h,artefact
mcalister2019,mcalister2019_47.1i,sample
ward1973,mcalister2019_47.1i,artefact
mcalister2019,mcalister2019_47.23a,sample
ward1973,mcalister2019_47.23a,artefact
mcalister2019,mcalister2019_47.2a,sample
ward1973,mcalister2019_47.2a,artefact
mcalister2019,mcalister2019_47.2b,sample
ward1973,mcalister2019_47.2b,artefact
mcalister2019,mcalister2019_47.2c,sample
ward1973,mcalister2019_47.2c,artefact
mcalister2019,mcalister2019_47.2d,sample
ward1973,mcalister2019_47.2d,artefact
mcalister2019,mcalister2019_47.2e,sample
ward1973,mcalister2019_47.2e,artefact
mcalister2019,mcalister2019_47.3a,sample
ward1973,mcalister2019_47.3a,artefact
mcalister2019,mcalister2019_47.3aa,sample
ward1973,mcalister2019_47.3aa,artefact
mcalister2019,mcalister2019_47.3b,sample
ward1973,mcalister2019_47.3b,artefact
mcalister2019,mcalister2019_47.3c,sample
ward1973,mcalister2019_47.3c,artefact
mcalister2019,mcalister2019_47.3d,sample
ward1973,mcalister2019_47.3d,artefact
mcalister2019,mcalister2019_47.3e,sample
ward1973,mcalister2019_47.3e,artefact
mcalister2019,mcalister2019_47.3f,sample
ward1973,mcalister2019_47.3f,artefact
mcalister2019,mcalister2019_47.3g,sample
ward1973,mcalister2019_47.3g,artefact
mcalister2019,mcalister2019_47.3h,sample
ward1973,mcalister2019_47.3h,artefact
mcalister2019,mcalister2019_47.3i,sample
ward1973,mcalister2019_47.3i,artefact
mcalister2019,mcalister2019_47.3j,sample
ward1973,mcalister2019_47.3j,artefact
mcalister2019,mcalister2019_47.3k,sample
ward1973,mcalister2019_47.3k,artefact
mcalister2019,mcalister2019_47.3l,sample
ward1973,mcalister2019_47.3l,artefact
mcalister2019,mcalister2019_47.3m,sample
ward1973,mcalister2019_47.3m,artefact
mcalister2019,mcalister2019_47.3n,sample
ward1973,mcalister2019_47.3n,artefact
mcalister2019,mcalister2019_47.3o,sample
ward1973,mcalister2019_47.3o,artefact
mcalister2019,mcalister2019_47.3p,sample
ward1973,mcalister2019_47.3p,artefact
mcalister2019,mcalister2019_47.3q,sample
ward1973,mcalister2019_47.3q,artefact
mcalister2019,mcalister2019_47.3R,sample
ward1973,mcalister2019_47.3R,artefact
mcalister2019,mcalister2019_47.3s,sample
ward1973,mcalister2019_47.3s,artefact
mcalister2019,mcalister2019_47.3t,sample
ward1973,mcalister2019_47.3t,artefact
mcalister2019,mcalister2019_47.3u,sample
ward1973,mcalister2019_47.3u,artefact
mcalister2019,mcalister2019_47.3v,sample
ward1973,mcalister2019_47.3v,artefact
mcalister2019,mcalister2019_47.3w,sample
ward1973,mcalister2019_47.3w,artefact
mcalister2019,mcalister2019_47.3x,sample
ward1973,mcalister2019_47.3x,artefact
mcalister2019,mcalister2019_47.3y,sample
ward1973,mcalister2019_47.3y,artefact
mcalister2019,mcalister2019_47.3z,sample
ward1973,mcalister2019_47.3z,artefact
mcalister2019,mcalister2019_47.5a,sample
ward1973,mcalister2019_47.5a,artefact
mcalister2019,mcalister2019_47.5b,sample
ward1973,mcalister2019_47.5b,artefact
mcalister2019,mcalister2019_1190,sample
ward1973,mcalister2019_1190,artefact
mcalister2019,mcalister2019_56.2b,sample
ward1973,mcalister2019_56.2b,artefact
mcalister2019,mcalister2019_56.2a,sample
ward1973,mcalister2019_56.2a,artefact
mcalister2019,mcalister2019_56.4a,sample
ward1973,mcalister2019_56.4a,artefact
mcalister2019,mcalister2019_56.4b,sample
ward1973,mcalister2019_56.4b,artefact
mcalister2019,mcalister2019_56.4c,sample
ward1973,mcalister2019_56.4c,artefact
mcalister2019,mcalister2019_56.4d,sample
ward1973,mcalister2019_56.4d,artefact
mcalister2019,mcalister2019_56.4e,sample
ward1973,mcalister2019_56.4e,artefact
mcalister2019,mcalister2019_56.4f,sample
ward1973,mcalister2019_56.4f,artefact
mcalister2019,mcalister2019_56.4g,sample
ward1973,mcalister2019_56.4g,artefact
mcalister2019,mcalister2019_56.4h,sample
ward1973,mcalister2019_56.4h,artefact
mcalister2019,mcalister2019_56.4i,sample
ward1973,mcalister2019_56.4i,artefact
mcalister2019,mcalister2019_56.4j,sample
ward1973,mcalister2019_56.4j,artefact
mcalister2019,mcalister2019_56.4k,sample
ward1973,mcalister2019_56.4k,artefact
mcalister2019,mcalister2019_56.4l,sample
ward1973,mcalister2019_56.4l,artefact
mcalister2019,mcalister2019_39.1,sample
ward1973,mcalister2019_39.1,artefact
mcalister2019,mcalister2019_46.1,sample
ward1973,mcalister2019_46.1,artefact
mcalister2019,mcalister2019_247,sample
ward1973,mcalister2019_247,artefact
mcalister2019,mcalister2019_248,sample
ward1973,mcalister2019_248,artefact
mcalister2019,mcalister2019_249,sample
ward1973,mcalister2019_249,artefact
mcalister2019,mcalister2019_250,sample
ward1973,mcalister2019_250,artefact
mcalister2019,mcalister2019_251,sample
ward1973,mcalister2019_251,artefact
mcalister2019,mcalister2019_252,sample
ward1973,mcalister2019_252,artefact
mcalister2019,mcalister2019_1496,sample
ward1973,mcalister2019_1496,artefact
mcalister2019,mcalister2019_1189/1,sample
ward1973,mcalister2019_1189/1,artefact
mcalister2019,mcalister2019_1189/2,sample
ward1973,mcalister2019_1189/2,artefact
mcalister2019,mcalister2019_1189/3,sample
ward1973,mcalister2019_1189/3,artefact
mcalister2019,mcalister2019_1189/4,sample
ward1973,mcalister2019_1189/4,artefact
mcalister2019,mcalister2019_1198/1,sample
ward1973,mcalister2019_1198/1,artefact
mcalister2019,mcalister2019_1198/2,sample
ward1973,mcalister2019_1198/2,artefact
mcalister2019,mcalister2019_1198/3,sample
ward1973,mcalister2019_1198/3,artefact
mcalister2019,mcalister2019_1198/4,sample
ward1973,mcalister2019_1198/4,artefact
mcalister2019,mcalister2019_1198/5,sample
ward1973,mcalister2019_1198/5,artefact
mcalister2019,mcalister2019_1493/1,sample
ward1973,mcalister2019_1493/1,artefact
mcalister2019,mcalister2019_1493/2,sample
ward1973,mcalister2019_1493/2,artefact
mcalister2019,mcalister2019_1493/3,sample
ward1973,mcalister2019_1493/3,artefact
mcalister2019,mcalister2019_1494/2,sample
ward1973,mcalister2019_1494/2,artefact
mcalister2019,mcalister2019_1496/1,sample
ward1973,mcalister2019_1496/1,artefact
mcalister2019,mcalister2019_1496/2,sample
ward1973,mcalister2019_1496/2,artefact
mcalister2019,mcalister2019_1496/3,sample
ward1973,mcalister2019_1496/3,artefact
mcalister2019,mcalister2019_1496/4,sample
ward1973,mcalister2019_1496/4,artefact
mcalister2019,mcalister2019_39.1a,sample
ward1973,mcalister2019_39.1a,artefact
mcalister2019,mcalister2019_39.1b,sample
ward1973,mcalister2019_39.1b,artefact
mcalister2019,mcalister2019_39.1c,sample
ward1973,mcalister2019_39.1c,artefact
mcalister2019,mcalister2019_39.1d,sample
ward1973,mcalister2019_39.1d,artefact
mcalister2019,mcalister2019_39.1e,sample
ward1973,mcalister2019_39.1e,artefact
mcalister2019,mcalister2019_39.1f,sample
ward1973,mcalister2019_39.1f,artefact
mcalister2019,mcalister2019_39.1g,sample
ward1973,mcalister2019_39.1g,artefact
mcalister2019,mcalister2019_39.2a,sample
ward1973,mcalister2019_39.2a,artefact
mcalister2019,mcalister2019_39.2b,sample
ward1973,mcalister2019_39.2b,artefact
mcalister2019,mcalister2019_39.2c,sample
ward1973,mcalister2019_39.2c,artefact
mcalister2019,mcalister2019_39.2d,sample
ward1973,mcalister2019_39.2d,artefact
mcalister2019,mcalister2019_39.3a,sample
ward1973,mcalister2019_39.3a,artefact
mcalister2019,mcalister2019_39.3b,sample
ward1973,mcalister2019_39.3b,artefact
mcalister2019,mcalister2019_39.3c,sample
ward1973,mcalister2019_39.3c,artefact
mcalister2019,mcalister2019_46.1a,sample
ward1973,mcalister2019_46.1a,artefact
mcalister2019,mcalister2019_46.1b,sample
ward1973,mcalister2019_46.1b,artefact
mcalister2019,mcalister2019_46.1c,sample
ward1973,mcalister2019_46.1c,artefact
mcalister2019,mcalister2019_46.1d,sample
ward1973,mcalister2019_46.1d,artefact
mcalister2019,mcalister2019_46.1e,sample
ward1973,mcalister2019_46.1e,artefact
mcalister2019,mcalister2019_41.1,sample
ward1973,mcalister2019_41.1,artefact
mcalister2019,mcalister2019_256,sample
ward1973,mcalister2019_256,artefact
mcalister2019,mcalister2019_256.3,sample
ward1973,mcalister2019_256.3,artefact
mcalister2019,mcalister2019_1627,sample
ward1973,mcalister2019_1627,artefact
mcalister2019,mcalister2019_41.1a,sample
ward1973,mcalister2019_41.1a,artefact
mcalister2019,mcalister2019_41.1b,sample
ward1973,mcalister2019_41.1b,artefact
mcalister2019,mcalister2019_41.1c,sample
ward1973,mcalister2019_41.1c,artefact
mcalister2019,mcalister2019_41.4a,sample
ward1973,mcalister2019_41.4a,artefact
mcalister2019,mcalister2019_41.4b,sample
ward1973,mcalister2019_41.4b,artefact
mcalister2019,mcalister2019_41.4c,sample
ward1973,mcalister2019_41.4c,artefact
mcalister2019,mcalister2019_41.4d,sample
ward1973,mcalister2019_41.4d,artefact
mcalister2019,mcalister2019_41.6.1,sample
ward1973,mcalister2019_41.6.1,artefact
mcalister2019,mcalister2019_41.6.1a,sample
ward1973,mcalister2019_41.6.1a,artefact
mcalister2019,mcalister2019_41.6.1b,sample
ward1973,mcalister2019_41.6.1b,artefact
mcalister2019,mcalister2019_41.6.2,sample
ward1973,mcalister2019_41.6.2,artefact
mcalister2019,mcalister2019_41.6.2a,sample
ward1973,mcalister2019_41.6.2a,artefact
mcalister2019,mcalister2019_41.6.2b,sample
ward1973,mcalister2019_41.6.2b,artefact
mcalister2019,mcalister2019_41.6.2c,sample
ward1973,mcalister2019_41.6.2c,artefact
mcalister2019,mcalister2019_41.6.2d,sample
ward1973,mcalister2019_41.6.2d,artefact
mcalister2019,mcalister2019_41.6.2e,sample
ward1973,mcalister2019_41.6.2e,artefact
mcalister2019,mcalister2019_41.6.2f,sample
ward1973,mcalister2019_41.6.2f,artefact
mcalister2019,mcalister2019_41.6.2g,sample
ward1973,mcalister2019_41.6.2g,artefact
mcalister2019,mcalister2019_41.6.2h,sample
ward1973,mcalister2019_41.6.2h,artefact
mcalister2019,mcalister2019_41.6.2i,sample
ward1973,mcalister2019_41.6.2i,artefact
mcalister2019,mcalister2019_41.6.2j,sample
ward1973,mcalister2019_41.6.2j,artefact
mcalister2019,mcalister2019_41.6a,sample
ward1973,mcalister2019_41.6a,artefact
mcalister2019,mcalister2019_GT-148a,sample
ward1973,mcalister2019_GT-148a,artefact
mcalister2019,mcalister2019_GT-50,sample
ward1973,mcalister2019_GT-50,artefact
mcalister2019,mcalister2019_GT-91,sample
ward1973,mcalister2019_GT-91,artefact
mcalister2019,mcalister2019_GT-945,sample
ward1973,mcalister2019_GT-945,artefact
mcalister2019,mcalister2019_GT-959,sample
ward1973,mcalister2019_GT-959,artefact
mcalister2019,mcalister2019_29.21,sample
ward1973,mcalister2019_29.21,artefact
mcalister2019,mcalister2019_29.5,sample
ward1973,mcalister2019_29.5,artefact
mcalister2019,mcalister2019_235,sample
ward1973,mcalister2019_235,artefact
mcalister2019,mcalister2019_237,sample
ward1973,mcalister2019_237,artefact
mcalister2019,mcalister2019_239,sample
ward1973,mcalister2019_239,artefact
mcalister2019,mcalister2019_240,sample
ward1973,mcalister2019_240,artefact
mcalister2019,mcalister2019_241,sample
ward1973,mcalister2019_241,artefact
mcalister2019,mcalister2019_242,sample
ward1973,mcalister2019_242,artefact
mcalister2019,mcalister2019_243,sample
ward1973,mcalister2019_243,artefact
mcalister2019,mcalister2019_244,sample
ward1973,mcalister2019_244,artefact
mcalister2019,mcalister2019_245,sample
ward1973,mcalister2019_245,artefact
mcalister2019,mcalister2019_246,sample
ward1973,mcalister2019_246,artefact
mcalister2019,mcalister2019_1495,sample
ward1973,mcalister2019_1495,artefact
mcalister2019,mcalister2019_2942,sample
ward1973,mcalister2019_2942,artefact
mcalister2019,mcalister2019_18-1,sample
ward1973,mcalister2019_18-1,artefact
mcalister2019,mcalister2019_1495/2,sample
ward1973,mcalister2019_1495/2,artefact
mcalister2019,mcalister2019_240a,sample
ward1973,mcalister2019_240a,artefact
mcalister2019,mcalister2019_240b,sample
ward1973,mcalister2019_240b,artefact
mcalister2019,mcalister2019_240c,sample
ward1973,mcalister2019_240c,artefact
mcalister2019,mcalister2019_240d,sample
ward1973,mcalister2019_240d,artefact
mcalister2019,mcalister2019_246a,sample
ward1973,mcalister2019_246a,artefact
mcalister2019,mcalister2019_246b,sample
ward1973,mcalister2019_246b,artefact
mcalister2019,mcalister2019_29.10a,sample
ward1973,mcalister2019_29.10a,artefact
mcalister2019,mcalister2019_29.10b,sample
ward1973,mcalister2019_29.10b,artefact
mcalister2019,mcalister2019_29.10c,sample
ward1973,mcalister2019_29.10c,artefact
mcalister2019,mcalister2019_29.10d,sample
ward1973,mcalister2019_29.10d,artefact
mcalister2019,mcalister2019_29.11a,sample
ward1973,mcalister2019_29.11a,artefact
mcalister2019,mcalister2019_29.11b,sample
ward1973,mcalister2019_29.11b,artefact
mcalister2019,mcalister2019_29.12a,sample
ward1973,mcalister2019_29.12a,artefact
mcalister2019,mcalister2019_29.12b,sample
ward1973,mcalister2019_29.12b,artefact
mcalister2019,mcalister2019_29.12c,sample
ward1973,mcalister2019_29.12c,artefact
mcalister2019,mcalister2019_29.12d,sample
ward1973,mcalister2019_29.12d,artefact
mcalister2019,mcalister2019_29.12e,sample
ward1973,mcalister2019_29.12e,artefact
mcalister2019,mcalister2019_29.12f,sample
ward1973,mcalister2019_29.12f,artefact
mcalister2019,mcalister2019_29.13a,sample
ward1973,mcalister2019_29.13a,artefact
mcalister2019,mcalister2019_29.13b,sample
ward1973,mcalister2019_29.13b,artefact
mcalister2019,mcalister2019_29.14a,sample
ward1973,mcalister2019_29.14a,artefact
mcalister2019,mcalister2019_29.14b,sample
ward1973,mcalister2019_29.14b,artefact
mcalister2019,mcalister2019_29.15a,sample
ward1973,mcalister2019_29.15a,artefact
mcalister2019,mcalister2019_29.15b,sample
ward1973,mcalister2019_29.15b,artefact
mcalister2019,mcalister2019_29.15c,sample
ward1973,mcalister2019_29.15c,artefact
mcalister2019,mcalister2019_29.15d,sample
ward1973,mcalister2019_29.15d,artefact
mcalister2019,mcalister2019_29.15e,sample
ward1973,mcalister2019_29.15e,artefact
mcalister2019,mcalister2019_29.15f,sample
ward1973,mcalister2019_29.15f,artefact
mcalister2019,mcalister2019_29.16a,sample
ward1973,mcalister2019_29.16a,artefact
mcalister2019,mcalister2019_29.16b,sample
ward1973,mcalister2019_29.16b,artefact
mcalister2019,mcalister2019_29.16c,sample
ward1973,mcalister2019_29.16c,artefact
mcalister2019,mcalister2019_29.16d,sample
ward1973,mcalister2019_29.16d,artefact
