Method ID,Parameter,Analyzed material 1,Analyzed material 2,Sample preparation,Chemical treatment,Number of replicates,Technique,Instrument,Laboratory,Analyst,Analysis date,Analysis comment,Reference sample name,Reference sample measured value,Reference uncertainty,Reference uncertainty unit,Number of measurements,Detection limit,Unit,Blank value,Unit,Parameter,Reference sample name,Value used for fractionation correction,Reference sample accepted value,Citation,Reference sample name,Reference sample accepted value,Citation
kahn2013_A,MnO,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2,1522.2713684211,0.337,%,19,,,,,,,,,,,,
kahn2013_A,K2O,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2,0.5306842105,0.071,%,19,,,,,,,,,,,,
kahn2013_A,Na2O,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2,2.024375,32.899,%,8,,,,,,,,,,,,
kahn2013_A,V,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2,346.9801578947,75.894,%,19,,,,,,,,,,,,
kahn2013_A,Fe,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2,9.0121052632,0.8495,%,19,,,,,,,,,,,,
kahn2013_A,Ni,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2,87.7732631579,5.772,ppm,19,,,,,,,,,,,,
kahn2013_A,Cu,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2,119.3485789474,16.0355,ppm,19,,,,,,,,,,,,
kahn2013_A,Zn,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2,96.1512105263,8.119,ppm,19,,,,,,,,,,,,
kahn2013_A,Rb,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2,12.6332105263,3.341,ppm,19,,,,,,,,,,,,
kahn2013_A,Sr,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2,380.6781052632,8.144,ppm,19,,,,,,,,,,,,
kahn2013_A,Y,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2,26.5361578947,2.0035,ppm,19,,,,,,,,,,,,
kahn2013_A,Zr,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2,186.7245263158,9.739,ppm,19,,,,,,,,,,,,
kahn2013_A,Nb,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2,18.1821052632,3.52,ppm,19,,,,,,,,,,,,
kahn2013_A,Ba,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,SiO2,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,TiO2,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,Al2O3,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,FeO,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,CaO,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,MgO,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,MnO,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,K2O,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,Na2O,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,P2O5,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,Sc,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,V,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,Cr,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,Co,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,Ni,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,Zn,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,Rb,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,Sr,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,Y,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,Zr,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,Nb,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,Ba,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,Pb,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,Th,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kahn2013_B,U,Whole rock,Powder,0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button,,2,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kirch2012_A,SiO2,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),,,,,,,,,,,,,,,,,
kirch2012_A,TiO2,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),,,,,,,,,,,,,,,,,
kirch2012_A,Al2O3,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),,,,,,,,,,,,,,,,,
kirch2012_A,CaO,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),,,,,,,,,,,,,,,,,
kirch2012_A,MgO,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),,,,,,,,,,,,,,,,,
kirch2012_A,MnO,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),,,,,,,,,,,,,,,,,
kirch2012_A,K2O,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),,,,,,,,,,,,,,,,,
kirch2012_A,Na2O,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),,,,,,,,,,,,,,,,,
kirch2012_A,V,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),,,,,,,,,,,,,,,,,
kirch2012_A,Fe,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),,,,,,,,,,,,,,,,,
kirch2012_A,Ni,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),,,,,,,,,,,,,,,,,
kirch2012_A,Cu,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),,,,,,,,,,,,,,,,,
kirch2012_A,Zn,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),,,,,,,,,,,,,,,,,
kirch2012_A,Rb,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),,,,,,,,,,,,,,,,,
kirch2012_A,Sr,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),,,,,,,,,,,,,,,,,
kirch2012_A,Y,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),,,,,,,,,,,,,,,,,
kirch2012_A,Zr,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),,,,,,,,,,,,,,,,,
kirch2012_A,Nb,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),,,,,,,,,,,,,,,,,
kirch2012_B,SiO2,Whole rock,Powder,"Samples were broken into 2- to 5-mm chips, handpicked to eliminate those with obvious signs of alteration, and crushed in a WC ball mill to produce a fine powder. 0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button",,,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kirch2012_B,TiO2,Whole rock,Powder,"Samples were broken into 2- to 5-mm chips, handpicked to eliminate those with obvious signs of alteration, and crushed in a WC ball mill to produce a fine powder. 0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button",,,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kirch2012_B,Al2O3,Whole rock,Powder,"Samples were broken into 2- to 5-mm chips, handpicked to eliminate those with obvious signs of alteration, and crushed in a WC ball mill to produce a fine powder. 0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button",,,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kirch2012_B,FeO,Whole rock,Powder,"Samples were broken into 2- to 5-mm chips, handpicked to eliminate those with obvious signs of alteration, and crushed in a WC ball mill to produce a fine powder. 0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button",,,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kirch2012_B,CaO,Whole rock,Powder,"Samples were broken into 2- to 5-mm chips, handpicked to eliminate those with obvious signs of alteration, and crushed in a WC ball mill to produce a fine powder. 0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button",,,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kirch2012_B,MgO,Whole rock,Powder,"Samples were broken into 2- to 5-mm chips, handpicked to eliminate those with obvious signs of alteration, and crushed in a WC ball mill to produce a fine powder. 0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button",,,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kirch2012_B,MnO,Whole rock,Powder,"Samples were broken into 2- to 5-mm chips, handpicked to eliminate those with obvious signs of alteration, and crushed in a WC ball mill to produce a fine powder. 0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button",,,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kirch2012_B,K2O,Whole rock,Powder,"Samples were broken into 2- to 5-mm chips, handpicked to eliminate those with obvious signs of alteration, and crushed in a WC ball mill to produce a fine powder. 0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button",,,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kirch2012_B,Na2O,Whole rock,Powder,"Samples were broken into 2- to 5-mm chips, handpicked to eliminate those with obvious signs of alteration, and crushed in a WC ball mill to produce a fine powder. 0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button",,,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kirch2012_B,P2O5,Whole rock,Powder,"Samples were broken into 2- to 5-mm chips, handpicked to eliminate those with obvious signs of alteration, and crushed in a WC ball mill to produce a fine powder. 0.45 g of ignited powder was mixed with 2.95 g of Spectroflux 105 and formed into glass button",,,WD-XRF,Siemens SRS 303 AS WD-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,,,,,,,,,,,,,,,,,,
kirch2015_A,Na2O,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2 (5-12.1),2.377,,,,,,,,,,,,,,,
kirch2015_A,MgO,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2 (5-12.1),7.259,,,,,,,,,,,,,,,
kirch2015_A,Al2O3,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2 (5-12.1),13.315,,,,,,,,,,,,,,,
kirch2015_A,SiO2,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2 (5-12.1),47.036,,,,,,,,,,,,,,,
kirch2015_A,K2O,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2 (5-12.1),0.539,,,,,,,,,,,,,,,
kirch2015_A,CaO,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2 (5-12.1),10.497,,,,,,,,,,,,,,,
kirch2015_A,TiO2,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2 (5-12.1),2.622,,,,,,,,,,,,,,,
kirch2015_A,V,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2 (5-12.1),367.142,,,,,,,,,,,,,,,
kirch2015_A,MnO,Whole rock,Sample surface,,,,ED-XRF,ThermoNoran QuanX ED-XRF spectrometer,University of Hawai'i at Hilo,"Mills, Peter; Lundblad, Steven",,Methods described in Lundblad et al. Archaeometry 50 (2008),BHVO-2 (5-12.1),1553.891,,,,,,,,,,,,,,,
