Sample Information & archaeological provenance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMPLE IDENTIFICATION,,,,,INDIVIDUAL SAMPLE CONDITION AND PREPARATION,,,,,PETROGRAPHIC DESCRIPTION,,LOCATION,,,,,,,ARTEFACT IDENTIFICATION,,,,,ARCHAEOLOGICAL COLLECTION,,,,,SITE IDENTIFICATION,,,,,,
Citation code 1 [Data],Sample name,Pofatu ID,Sample category,Sample comment,Analyzed material 1,Analyzed material 2,Sample preparation,Chemical treatment,Number of replicates,Petrography,Comments,Location 1,Location 2,Location 3,Location comment,Latitude,Longitude,Elevation,Citation code 2 [Artefact],Artefact name,Artefact category,Artefact description,Artefact comments,Collector,Fieldwork,Fieldwork date,Collection storage location,Collection comment,Citation 3 [Site],Site name,Site code,Site context,Site comments,Stratigraphic position,Stratigraphy comments
must match TAB 1 COL H,,RESERVED TO ADMIN,see drop-down list,,see drop-down list,see drop-down list,"e.g. crushed in agate mill, sieved at 500 microns",e.g. whole rock samples were dissolved in 0.1M HF + 5.0M HNO3,,,,Archipelago,Island name,Locality,,,,,must match TAB 1 COL K,,see drop-down list,see drop-down list,,,Survey OR Excavation,,,,must match TAB 1 COL N,,,see drop-down list,,"Level, Square, etc.",
Felgate-2001-ANZ,H2,Felgate-2001-ANZ_H2,ARTEFACT,,Whole rock,Core sample,,,,"Fine-grained, altered olivine",,NEW_ZEALAND,NORTH_ISLAND,HOUHORA,,-34.8,173.1,,Felgate-2001-ANZ,,FLAKE,,,,Survey,,"War Memorial Museum, Auckland (NZ)",,Felgate-2001-ANZ,HOUHORA REGION,,NA,,SURFACE,
Felgate-2001-ANZ,H3,Felgate-2001-ANZ_H3,ARTEFACT,,Whole rock,Core sample,,,,"Fine-grained, altered olivine",,NEW_ZEALAND,NORTH_ISLAND,HOUHORA,,-34.8,173.1,,Felgate-2001-ANZ,,FLAKE,,,,Survey,,"War Memorial Museum, Auckland (NZ)",,Felgate-2001-ANZ,HOUHORA REGION,,NA,,SURFACE,
Felgate-2001-ANZ,H4,Felgate-2001-ANZ_H4,ARTEFACT,,Whole rock,Core sample,,,,"Fine-grained, altered olivine",,NEW_ZEALAND,NORTH_ISLAND,HOUHORA,,-34.8,173.1,,Felgate-2001-ANZ,,FLAKE,,,,Survey,,"War Memorial Museum, Auckland (NZ)",,Felgate-2001-ANZ,HOUHORA REGION,,NA,,SURFACE,
Felgate-2001-ANZ,H5,Felgate-2001-ANZ_H5,ARTEFACT,,Whole rock,Core sample,,,,"Fine-grained, altered olivine",,NEW_ZEALAND,NORTH_ISLAND,HOUHORA,,-34.8,173.1,,Felgate-2001-ANZ,,FLAKE,,,,Survey,,"War Memorial Museum, Auckland (NZ)",,Felgate-2001-ANZ,HOUHORA REGION,,NA,,SURFACE,
Felgate-2001-ANZ,T01a,Felgate-2001-ANZ_T01a,SOURCE,,Whole rock,Core sample,,,,Medium-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Top of Tahanga Hill,-36.728463,175.809356,200.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Larger boulder,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T01b,Felgate-2001-ANZ_T01b,SOURCE,,Whole rock,Core sample,,,,Coarse-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Top of Tahanga Hill,-36.728463,175.809356,200.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Larger boulder,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T02a,Felgate-2001-ANZ_T02a,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Working floor 3,-36.728195,175.808597,165.0,Felgate-2001-ANZ,,COBBLE,,Flaked cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/166,WORKSHOP,,SURFACE,
Felgate-2001-ANZ,T02b,Felgate-2001-ANZ_T02b,SOURCE,,Whole rock,Core sample,,,,Medium-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Working floor 3,-36.728195,175.808597,165.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/166,WORKSHOP,,SURFACE,
Felgate-2001-ANZ,T03,Felgate-2001-ANZ_T03,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Working floor 5,-36.727615,175.808636,150.0,Felgate-2001-ANZ,,FLAKE,,,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/166,WORKSHOP,,SURFACE,
Felgate-2001-ANZ,T04,Felgate-2001-ANZ_T04,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Working floor 5,-36.727206,175.808941,170.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/166,WORKSHOP,,SURFACE,
Felgate-2001-ANZ,T05a,Felgate-2001-ANZ_T05a,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Working floor 5,-36.727222,175.809421,170.0,Felgate-2001-ANZ,,COBBLE,,Flaked cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/166,WORKSHOP,,SURFACE,
Felgate-2001-ANZ,T05b,Felgate-2001-ANZ_T05b,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Working floor 5,-36.727222,175.809421,170.0,Felgate-2001-ANZ,,COBBLE,,Flaked cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/166,WORKSHOP,,SURFACE,
Felgate-2001-ANZ,T06,Felgate-2001-ANZ_T06,SOURCE,,Whole rock,Core sample,,,,Coarse-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Above T07 (T10/400),-36.726143,175.810034,90.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Boulder,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T07a,Felgate-2001-ANZ_T07a,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Upper working-floor,-36.725295,175.809872,50.0,Felgate-2001-ANZ,,FLAKE,,,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/400,WORKSHOP,,SURFACE,
Felgate-2001-ANZ,T07b,Felgate-2001-ANZ_T07b,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Upper working-floor,-36.725295,175.809872,50.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/400,WORKSHOP,,SURFACE,
Felgate-2001-ANZ,T08,Felgate-2001-ANZ_T08,SOURCE,,Whole rock,Core sample,,,,Medium-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,North slope of Tahanga peak,-36.725959,175.810855,85.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T09a,Felgate-2001-ANZ_T09a,SOURCE,,Whole rock,Core sample,,,,Medium-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,East face of Tahanga hill,-36.727754,175.811033,140.0,Felgate-2001-ANZ,,GEOLOGICAL,,Outcrop,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T09b,Felgate-2001-ANZ_T09b,SOURCE,,Whole rock,Core sample,,,,Medium to fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,East face of Tahanga hill,-36.727754,175.811033,140.0,Felgate-2001-ANZ,,GEOLOGICAL,,Outcrop,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T10a,Felgate-2001-ANZ_T10a,SOURCE,,Whole rock,Core sample,,,,Medium to fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Outcrop east face,-36.72832,175.81074,155.0,Felgate-2001-ANZ,,GEOLOGICAL,,Outcrop,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/401,NATURAL,,SURFACE,
Felgate-2001-ANZ,T10b,Felgate-2001-ANZ_T10b,SOURCE,,Whole rock,Core sample,,,,Medium to fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Outcrop east face,-36.72832,175.81074,155.0,Felgate-2001-ANZ,,GEOLOGICAL,,Outcrop,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/401,NATURAL,,SURFACE,
Felgate-2001-ANZ,T10c,Felgate-2001-ANZ_T10c,SOURCE,,Whole rock,Core sample,,,,Medium-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Outcrop east face,-36.72832,175.81074,155.0,Felgate-2001-ANZ,,FLAKE,,,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/401,WORKSHOP,,SURFACE,
Felgate-2001-ANZ,T11a,Felgate-2001-ANZ_T11a,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Road south of Tahanga bisects working-floor,-36.729997,175.809584,160.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/459,WORKSHOP,,SURFACE,
Felgate-2001-ANZ,T11b,Felgate-2001-ANZ_T11b,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Road bisects working-floor,-36.729997,175.809584,160.0,Felgate-2001-ANZ,,FLAKE,,,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/459,WORKSHOP,,SURFACE,
Felgate-2001-ANZ,T12a,Felgate-2001-ANZ_T12a,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Road cutting south of Tahanga,-36.730323,175.810697,160.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T12b,Felgate-2001-ANZ_T12b,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Road cutting south of Tahanga,-36.730323,175.810697,160.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T13a,Felgate-2001-ANZ_T13a,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,North facing gully,-36.729906,175.813202,130.0,Felgate-2001-ANZ,,FLAKE,,,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/858,WORKSHOP,,SURFACE,
Felgate-2001-ANZ,T13b,Felgate-2001-ANZ_T13b,SOURCE,,Whole rock,Core sample,,,,Medium-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,North facing gully,-36.729906,175.813202,130.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/858,WORKSHOP,,SURFACE,
Felgate-2001-ANZ,T13c,Felgate-2001-ANZ_T13c,SOURCE,,Whole rock,Core sample,,,,Medium-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,North facing gully,-36.729906,175.813202,130.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/858,WORKSHOP,,SURFACE,
Felgate-2001-ANZ,T14a,Felgate-2001-ANZ_T14a,SOURCE,,Whole rock,Core sample,,,,Medium-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Top working-floor,-36.730036,175.8156,125.0,Felgate-2001-ANZ,,FLAKE,,,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/857,WORKSHOP,,SURFACE,
Felgate-2001-ANZ,T14b,Felgate-2001-ANZ_T14b,SOURCE,,Whole rock,Core sample,,,,Medium to fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Top working-floor,-36.730036,175.8156,125.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/457,WORKSHOP,,SURFACE,
Felgate-2001-ANZ,T14c,Felgate-2001-ANZ_T14c,SOURCE,,Whole rock,Core sample,,,,Medium-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Top working-floor,-36.730036,175.8156,125.0,Felgate-2001-ANZ,,FLAKE,,,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/457,WORKSHOP,,SURFACE,
Felgate-2001-ANZ,T15,Felgate-2001-ANZ_T15,SOURCE,,Whole rock,Core sample,,,,Medium-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Stream above Red bay,-36.729457,175.81772,80.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T16,Felgate-2001-ANZ_T16,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,,-36.728241,175.815843,75.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/457,WORKSHOP,,SURFACE,
Felgate-2001-ANZ,T16b,Felgate-2001-ANZ_T16b,SOURCE,,Whole rock,Core sample,,,,Medium-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,,-36.728241,175.815843,75.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/457,WORKSHOP,,SURFACE,
Felgate-2001-ANZ,T17,Felgate-2001-ANZ_T17,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,,-36.728158,175.814454,85.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/857,NATURAL,,SURFACE,
Felgate-2001-ANZ,T18,Felgate-2001-ANZ_T18,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,,-36.726649,175.813277,65.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/856,NATURAL,,SURFACE,
Felgate-2001-ANZ,T19,Felgate-2001-ANZ_T19,SOURCE,,Whole rock,Core sample,,,,Medium to fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,,-36.725409,175.81189,45.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/855,NATURAL,,SURFACE,
Felgate-2001-ANZ,T20a,Felgate-2001-ANZ_T20a,SOURCE,,Whole rock,Core sample,,,,,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Exposed feature on the north face of the small conical hill,-36.722861,175.815194,15.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T20b,Felgate-2001-ANZ_T20b,SOURCE,,Whole rock,Core sample,,,,Medium-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Exposed feature on the north face of the small conical hill,-36.722861,175.815194,15.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T21a,Felgate-2001-ANZ_T21a,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Peak of a small conical hill,-36.723025,175.8149,25.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T21b,Felgate-2001-ANZ_T21b,SOURCE,,Whole rock,Core sample,,,,Medium-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Peak of a small conical hill,-36.723025,175.8149,25.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T21c,Felgate-2001-ANZ_T21c,SOURCE,,Whole rock,Core sample,,,,Medium to coarse-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Peak of a small conical hill,-36.723025,175.8149,25.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T22a,Felgate-2001-ANZ_T22a,SOURCE,,Whole rock,Core sample,,,,,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Stone alignment running down west face of small conical hill,-36.723247,175.814263,16.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T22b,Felgate-2001-ANZ_T22b,SOURCE,,Whole rock,Core sample,,,,Coarse-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Stone alignment running down west face of small conical hill,-36.721966,175.811399,5.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T23a,Felgate-2001-ANZ_T23a,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Beach below spur and T10/200/201,-36.721966,175.811399,5.0,Felgate-2001-ANZ,,GEOLOGICAL,,Outcrop,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T23b,Felgate-2001-ANZ_T23b,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Beach below spur and T10/200/201,-36.721966,175.811399,5.0,Felgate-2001-ANZ,,GEOLOGICAL,,Outcrop,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T23c,Felgate-2001-ANZ_T23c,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Beach below spur and T10/200/201,-36.721966,175.811399,5.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T24a,Felgate-2001-ANZ_T24a,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,T10/400 lower edge,-36.724789,175.809349,50.0,Felgate-2001-ANZ,,FLAKE,,,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/400,NATURAL,,SURFACE,
Felgate-2001-ANZ,T24b,Felgate-2001-ANZ_T24b,SOURCE,,Whole rock,Core sample,,,,Medium to fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,T10/400 lower edge,-36.724789,175.809349,50.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T24c,Felgate-2001-ANZ_T24c,SOURCE,,Whole rock,Core sample,,,,Medium-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,T10/400 lower edge,-36.724789,175.809349,50.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T25a,Felgate-2001-ANZ_T25a,SOURCE,,Whole rock,Core sample,,,,Fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Below dyke on T10/200,-36.722128,175.811082,15.0,Felgate-2001-ANZ,,FLAKE (DEBITAGE),,,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T25b,Felgate-2001-ANZ_T25b,SOURCE,,Whole rock,Core sample,,,,Medium to fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Below dyke on T10/200,-36.722128,175.811082,15.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T25c,Felgate-2001-ANZ_T25c,SOURCE,,Whole rock,Core sample,,,,Medium to fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Below dyke on T10/200,-36.722128,175.811082,15.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,,NATURAL,,SURFACE,
Felgate-2001-ANZ,T26,Felgate-2001-ANZ_T26,SOURCE,,Whole rock,Core sample,,,,Medium to fine-grained,,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Outcrop above working-floor,-36.722066,175.811262,10.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/200,NATURAL,,SURFACE,
Felgate-2001-ANZ,T27a,Felgate-2001-ANZ_T27a,SOURCE,,Whole rock,Core sample,,,,"Medium-grained, vesicular",,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Upper dyke on east slope,-36.722205,175.811763,30.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/200,NATURAL,,SURFACE,
Felgate-2001-ANZ,T27b,Felgate-2001-ANZ_T27b,SOURCE,,Whole rock,Core sample,,,,"Medium to coarse-grained, vesicular",,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Upper dyke on east slope,-36.722205,175.811763,30.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/200,NATURAL,,SURFACE,
Felgate-2001-ANZ,T27c,Felgate-2001-ANZ_T27c,SOURCE,,Whole rock,Core sample,,,,"Medium-grained, vesicular",,NEW_ZEALAND,NORTH_ISLAND,TAHANGA,Upper dyke on east slope,-36.722205,175.811763,30.0,Felgate-2001-ANZ,,GEOLOGICAL,NATURAL BOULDER/COBBLE,Cobble,M. Felgate,Survey,,"University of Auckland, Anthropology Dept (NZ)",,Felgate-2001-ANZ,TAHANGA COMPLEX,T10/200,NATURAL,,SURFACE,
